match_minute,match_second,position_x,position_y,play_type,BodyPart,Number_Intervening_Opponents,Number_Intervening_Teammates,Interference_on_Shooter,outcome
55,52,5.99,-4.24,Open Play,Right,2,0,High,Blocked
30,44,8.48,3.24,Open Play,Head,1,0,Medium,Missed
23,45,5.74,13.47,Open Play,Left,3,0,Medium,Goal
78,38,26.19,6.48,Open Play,Left,3,0,Medium,Missed
51,57,1.5,-1.5,Open Play,Left,2,0,High,Blocked
87,7,2.74,6.48,Open Play,Head,2,0,Medium,Missed
26,48,8.48,12.72,Open Play,Left,2,0,Low,Goal
53,46,20.7,-14.22,Open Play,Right,2,0,Medium,Goal
47,42,19.2,-16.21,Open Play,Left,3,0,Medium,Saved
62,13,8.73,12.72,Open Play,Right,2,0,Medium,Blocked
45,36,13.22,-13.22,Open Play,Left,6,3,Low,Saved
50,16,9.73,13.22,Open Play,Right,2,0,Low,Saved
79,4,11.97,5.49,Open Play,Left,2,0,Low,Saved
37,23,11.22,6.24,Open Play,Left,3,0,Medium,Missed
66,56,12.72,-12.22,Open Play,Right,5,1,Medium,Blocked
40,51,26.93,7.73,Open Play,Left,4,1,Low,Saved
14,13,12.47,14.96,Open Play,Right,3,2,Medium,Saved
44,22,9.98,-4.99,Open Play,Head,3,2,Medium,Missed
50,19,13.97,-3.74,Open Play,Right,4,2,Medium,Missed
50,45,36.91,11.47,Open Play,Left,2,1,Medium,Saved
55,43,33.42,2,Open Play,Right,5,1,Medium,Missed
57,12,11.97,-7.73,Open Play,Right,4,0,Medium,Goal
76,21,24.19,8.48,Open Play,Left,4,3,Medium,Missed
27,29,10.72,7.23,Open Play,Head,2,0,High,Missed
66,25,29.18,19.95,Open Play,Right,3,1,Low,Missed
47,4,7.73,7.73,Open Play,Right,4,1,Medium,Goal
12,8,2,1.25,Open Play,Other,2,0,High,Goal
18,24,25.94,-9.73,Open Play,Right,8,3,Low,Missed
6,13,14.22,11.72,Open Play,Right,4,1,Medium,Saved
43,23,11.97,-6.98,Open Play,Right,2,0,Medium,Blocked
88,29,5.74,-14.46,Open Play,Right,2,0,Low,Blocked
11,0,6.73,-16.46,Open Play,Right,3,0,Low,Saved
43,1,11.72,-9.23,Open Play,Right,1,0,Medium,Saved
28,47,7.73,-9.23,Open Play,Left,4,0,Medium,Saved
92,7,11.97,7.73,Open Play,Right,2,0,Medium,Blocked
50,15,25.19,-2.24,Direct freekick,Right,6,1,Low,Saved
44,52,27.68,11.47,Direct freekick,Right,5,2,Low,Saved
45,57,11.47,-5.24,Open Play,Head,1,0,Medium,Missed
10,31,28.43,-4.99,Open Play,Right,3,1,Medium,Blocked
39,58,21.45,-1,Open Play,Left,2,0,Medium,Blocked
20,8,12.72,4.49,Open Play,Left,2,0,High,Blocked
70,4,9.73,13.47,Open Play,Left,2,0,Medium,Saved
32,34,12.47,10.23,Open Play,Left,2,0,Medium,Saved
71,52,11.72,-6.98,Open Play,Left,2,0,High,Blocked
52,38,8.73,0.75,Open Play,Head,3,1,High,Missed
12,27,8.48,8.98,Open Play,Head,1,0,Medium,Missed
36,3,11.97,-25.44,Direct freekick,Left,3,0,Low,Saved
24,29,7.98,4.74,Open Play,Head,3,0,Medium,Missed
1,49,20.45,-5.74,Open Play,Left,1,1,Medium,Blocked
31,4,9.98,13.97,Open Play,Left,1,0,High,Blocked
1,9,2.99,-7.98,Open Play,Right,2,0,Medium,Missed
28,48,17.71,2,Open Play,Right,3,1,Medium,Missed
61,33,8.48,-15.96,Open Play,Right,2,0,Medium,Saved
13,47,7.73,6.98,Open Play,Right,3,0,Medium,Saved
64,39,17.21,-10.23,Open Play,Right,3,0,Medium,Saved
84,51,12.97,7.98,Open Play,Left,2,0,Medium,Blocked
22,16,8.73,-4.74,Open Play,Right,3,0,Medium,Blocked
91,1,34.42,-2.24,Open Play,Right,4,0,Medium,Missed
6,52,7.98,-4.24,Open Play,Right,1,0,Low,Missed
22,2,4.24,-4.24,Open Play,Right,2,0,High,Missed
69,55,12.72,4.49,Open Play,Left,1,0,Medium,Blocked
9,15,10.23,-3.49,Open Play,Head,2,0,High,Blocked
61,22,3.49,-13.72,Open Play,Right,1,0,Medium,Saved
20,23,14.46,20.95,Open Play,Right,2,0,Low,Saved
6,36,14.71,7.23,Open Play,Right,2,0,Medium,Missed
57,2,4.99,-13.97,Open Play,Right,2,0,Medium,Missed
77,10,17.46,-15.21,Open Play,Right,2,0,Medium,Saved
18,11,11.22,8.48,Open Play,Left,2,0,Medium,Saved
66,4,25.19,-3.24,Open Play,Right,3,1,Medium,Missed
54,31,20.7,-10.72,Open Play,Right,2,1,Low,Saved
86,51,14.22,-7.98,Open Play,Right,2,0,Low,Saved
46,48,22.69,14.22,Open Play,Left,2,1,Medium,Missed
77,49,22.2,11.97,Open Play,Right,3,0,Medium,Missed
85,37,10.97,11.47,Open Play,Left,2,0,High,Blocked
87,55,10.97,0,Penalty,Left,1,0,Low,Goal
72,38,10.23,-4.99,Open Play,Head,3,0,High,Saved
89,51,13.22,15.96,Open Play,Right,2,0,Medium,Blocked
49,22,7.98,0.25,Open Play,Head,5,2,Medium,Missed
70,23,24.69,-13.47,Direct freekick,Left,5,1,Low,Saved
10,48,7.73,11.22,Open Play,Right,1,0,Low,Goal
89,19,13.72,1,Open Play,Right,1,0,Low,Goal
66,33,19.7,14.22,Open Play,Left,3,0,Medium,Blocked
94,18,14.46,8.98,Open Play,Left,3,0,Medium,Saved
23,3,22.94,-7.48,Direct freekick,Left,6,2,Low,Missed
29,17,20.2,-15.71,Open Play,Right,4,0,Medium,Missed
6,36,4.49,2.99,Open Play,Head,1,0,Medium,Missed
44,25,7.23,2.49,Open Play,Head,1,0,Medium,Missed
84,47,7.98,0.75,Open Play,Head,4,2,Medium,Missed
72,8,17.46,-1,Open Play,Right,1,0,Medium,Saved
59,25,7.23,-12.72,Open Play,Left,1,0,Medium,Blocked
90,51,3.24,-5.74,Open Play,Head,3,0,Medium,Goal
74,32,10.97,1,Open Play,Right,3,0,Medium,Missed
46,30,26.68,0.25,Open Play,Left,2,0,Medium,Missed
91,23,11.47,-8.73,Open Play,Left,1,0,Medium,Missed
72,10,10.97,0,Penalty,Right,1,0,Low,Saved
54,44,25.19,-1,Open Play,Right,3,0,Low,Missed
73,23,3.74,1,Open Play,Left,2,0,High,Goal
50,22,12.97,15.96,Open Play,Left,2,0,High,Blocked
14,58,8.98,3.99,Open Play,Right,3,0,Medium,Missed
89,55,9.48,13.97,Open Play,Left,2,0,Medium,Saved
93,4,8.98,-14.96,Open Play,Right,2,0,Low,Missed
54,32,6.73,-14.71,Open Play,Right,1,0,Medium,Goal
41,47,9.48,12.47,Open Play,Left,3,0,Medium,Missed
45,7,10.47,-1.5,Open Play,Left,2,0,Medium,Blocked
76,49,0.25,-33.92,Direct Corner,Left,2,0,Low,GoalFrame
15,0,7.48,-2.24,Open Play,Right,2,0,High,Missed
83,52,7.73,-4.49,Open Play,Left,1,0,Low,Goal
80,19,11.97,-3.99,Open Play,Left,1,0,Medium,Saved
79,13,7.98,-10.72,Open Play,Head,3,0,High,Blocked
75,39,14.46,-10.97,Open Play,Right,3,0,High,Missed
55,12,13.22,15.71,Open Play,Right,2,0,Medium,Blocked
78,59,24.19,14.22,Open Play,Left,3,0,Medium,Missed
85,9,15.71,-1.5,Open Play,Right,2,0,High,Missed
12,56,9.73,-7.23,Open Play,Right,2,0,Medium,Saved
5,28,7.73,-4.99,Open Play,Right,1,0,,owngoal
19,15,13.47,-8.73,Open Play,Right,3,0,High,Blocked
38,8,12.47,0.75,Open Play,Head,1,0,Medium,Saved
57,50,15.46,1.5,Open Play,Right,1,0,Medium,Saved
41,52,11.72,-3.49,Open Play,Right,2,0,Low,Goal
40,1,24.19,3.74,Open Play,Right,3,0,Low,Goal
84,24,7.48,0.25,Open Play,Head,2,0,Medium,Goal
45,14,12.97,-3.49,Open Play,Right,2,0,Low,Blocked
30,39,13.22,4.49,Open Play,Right,3,0,Medium,Blocked
72,40,9.73,-11.47,Open Play,Right,3,0,Medium,Blocked
6,58,6.98,11.47,Open Play,Left,1,0,Medium,Saved
80,3,11.22,5.49,Open Play,Left,2,0,Medium,Blocked
54,43,4.99,3.49,Open Play,Left,2,0,Medium,GoalFrame
59,51,12.72,8.23,Open Play,Right,3,1,Low,Missed
50,42,9.98,2.24,Open Play,Left,2,0,Medium,Blocked
68,10,24.44,-11.72,Open Play,Left,5,0,Low,Missed
24,22,7.48,-2.74,Open Play,Head,2,0,Medium,Missed
56,34,12.22,-9.48,Open Play,Right,3,0,Medium,Saved
19,32,26.19,7.98,Open Play,Right,4,1,Low,Saved
15,24,23.44,-1.25,Open Play,Right,7,1,Medium,Missed
67,16,7.23,1,Open Play,Head,4,1,High,Missed
44,23,16.96,12.97,Open Play,Right,2,0,Medium,Saved
41,58,32.17,3.74,Open Play,Right,2,0,Medium,Saved
13,32,5.49,-10.72,Open Play,Left,1,0,High,Saved
71,39,9.48,6.73,Open Play,Left,3,0,High,Saved
75,55,10.23,5.74,Open Play,Right,2,0,Medium,Saved
51,0,18.45,0.25,Open Play,Left,2,0,Medium,Saved
80,43,14.46,2,Open Play,Right,1,0,High,Saved
88,28,20.45,1.5,Open Play,Right,4,1,Medium,Blocked
81,0,8.48,12.97,Open Play,Left,1,0,High,Saved
37,17,9.48,-2.49,Open Play,Head,2,0,Medium,Missed
94,3,28.18,7.23,Open Play,Right,3,1,Medium,Goal
50,3,8.23,3.49,Open Play,Left,2,0,High,Blocked
88,4,12.22,-0.75,Open Play,Head,2,0,Medium,Missed
60,3,8.23,-12.97,Open Play,Right,1,0,Medium,Blocked
48,13,8.73,6.98,Open Play,Left,1,0,Medium,Blocked
50,16,9.48,6.98,Open Play,Head,1,0,Low,Saved
82,47,10.97,0,Penalty,Right,1,0,Low,Goal
63,3,19.95,-11.22,Open Play,Right,3,1,Medium,Missed
77,34,8.73,-3.74,Open Play,Right,3,1,Low,Missed
24,3,10.97,-7.23,Open Play,Right,3,0,Low,Missed
86,39,15.71,-13.47,Open Play,Left,2,0,Low,Missed
51,57,21.45,-7.98,Direct freekick,Left,6,0,Low,Blocked
27,57,28.43,-3.49,Open Play,Right,3,0,Medium,Missed
82,24,7.73,0.5,Open Play,Head,2,0,High,Goal
41,26,14.96,-9.98,Open Play,Right,3,0,Medium,Missed
40,19,7.48,1.75,Open Play,Head,2,1,Medium,Missed
19,2,11.72,14.46,Open Play,Left,3,0,Medium,Blocked
41,8,12.22,2.24,Open Play,Head,2,0,Medium,Missed
88,24,14.71,-9.98,Open Play,Left,3,1,Medium,Saved
59,35,15.21,-13.22,Open Play,Left,3,0,Medium,Goal
45,15,27.43,1.5,Open Play,Right,4,2,Low,Saved
30,18,29.93,-1.75,Open Play,Right,3,0,Low,Saved
28,28,21.45,8.98,Open Play,Left,3,0,Medium,Missed
49,12,12.47,-2.49,Open Play,Head,2,1,Medium,Missed
30,7,9.73,6.73,Open Play,Left,2,0,Medium,Goal
61,10,25.44,5.24,Open Play,Left,2,0,Low,Missed
25,11,7.48,0.25,Open Play,Head,3,0,High,Blocked
61,45,26.68,-8.98,Open Play,Right,4,1,Low,Blocked
44,39,20.45,19.7,Open Play,Right,4,0,Low,Missed
89,8,8.23,-11.47,Open Play,Right,2,0,Low,Goal
32,16,21.2,11.72,Open Play,Right,2,0,Low,Goal
4,12,24.69,-3.99,Open Play,Left,2,0,Medium,Blocked
40,58,6.48,5.49,Open Play,Right,2,0,Medium,Blocked
26,51,13.72,7.73,Open Play,Left,2,0,Medium,Saved
2,23,26.68,6.73,Open Play,Left,2,0,Low,Saved
69,11,6.73,0.25,Open Play,Right,4,0,Medium,Blocked
85,10,4.49,5.99,Open Play,Right,3,0,Low,Saved
14,26,4.49,-7.48,Open Play,Right,1,0,High,Missed
89,40,24.69,-0.5,Open Play,Left,2,0,Medium,Saved
30,28,28.68,-3.74,Open Play,Right,2,0,Low,Missed
52,39,13.72,-16.96,Open Play,Right,1,0,Low,Missed
12,8,25.19,-2,Open Play,Right,3,0,Medium,Missed
27,53,26.43,10.23,Direct freekick,Left,5,1,Low,Blocked
57,20,8.98,-3.74,Open Play,Left,1,0,Medium,Saved
31,30,13.72,1,Open Play,Head,2,1,Medium,Missed
2,11,26.43,3.49,Open Play,Right,2,0,High,Missed
16,22,8.98,14.22,Open Play,Left,2,0,Medium,Blocked
39,31,17.71,-1,Open Play,Right,3,1,Low,Blocked
23,47,11.72,-16.96,Open Play,Right,2,0,Medium,Blocked
12,53,22.94,-12.22,Open Play,Left,4,1,Medium,Missed
30,33,18.21,-2.49,Open Play,Right,5,1,Medium,Goal
21,44,7.98,12.47,Open Play,Left,1,0,Low,Missed
11,40,15.46,-1.25,Open Play,Right,1,0,Low,Missed
35,19,17.96,7.73,Open Play,Right,1,0,Low,Missed
46,58,4.49,10.23,Open Play,Left,1,0,Low,Saved
21,52,23.19,5.74,Direct freekick,Right,5,2,Low,Saved
11,25,13.97,2.74,Open Play,Left,2,0,High,Missed
2,10,23.94,15.96,Open Play,Right,3,1,Medium,Missed
29,53,23.44,-14.22,Direct freekick,Left,6,2,Low,Missed
85,29,21.45,-9.48,Open Play,Left,4,0,Low,Missed
78,56,5.49,1.5,Open Play,Right,1,0,Low,Goal
53,55,2.24,-1,Open Play,Right,0,0,Medium,Goal
38,55,12.22,3.74,Open Play,Left,4,2,High,Blocked
25,42,5.24,-15.21,Open Play,Right,1,0,Medium,Missed
46,51,14.96,-9.23,Open Play,Left,3,1,High,Goal
73,30,16.21,-0.5,Open Play,Right,5,2,Medium,Missed
78,55,19.7,-14.22,Open Play,Right,5,0,Medium,Blocked
61,23,7.98,-2.24,Open Play,Left,2,0,Low,Goal
39,49,13.22,6.73,Open Play,Left,2,0,Medium,Blocked
55,32,20.95,-15.71,Open Play,Right,2,0,Low,Blocked
74,41,18.45,12.97,Direct freekick,Right,5,2,Low,Blocked
20,52,11.97,-7.98,Open Play,Right,2,0,Medium,Missed
59,14,22.44,-5.24,Open Play,Left,3,0,Low,Missed
82,49,25.19,-10.97,Open Play,Right,3,0,Low,Blocked
10,56,7.98,16.46,Open Play,Left,2,0,Low,Saved
78,40,17.71,-12.22,Open Play,Left,1,0,Medium,Saved
26,56,22.94,-14.71,Open Play,Right,2,0,Medium,Saved
19,6,16.46,-13.72,Open Play,Right,2,0,Medium,Saved
41,40,9.98,7.73,Open Play,Left,1,0,Medium,Saved
31,26,9.98,-1,Open Play,Head,2,0,Medium,Saved
87,50,7.73,-4.74,Open Play,Head,1,0,Medium,Missed
54,31,2.24,-6.98,Open Play,Head,1,0,High,Missed
27,21,2.99,0.75,Open Play,Head,2,1,High,Goal
88,13,25.94,-6.24,Open Play,Right,3,1,Medium,Missed
88,18,22.2,-1.5,Open Play,Right,5,0,Low,Missed
36,35,10.23,-12.22,Open Play,Right,1,0,Low,Saved
17,1,2.74,0.5,Open Play,Head,1,0,High,Missed
43,26,20.95,12.97,Direct freekick,Left,6,1,Low,Saved
40,40,17.21,-12.47,Open Play,Left,3,0,Low,Saved
66,12,17.71,13.22,Open Play,Right,2,0,Medium,Saved
37,17,6.73,5.74,Open Play,Left,3,1,Medium,Saved
20,12,12.97,17.46,Open Play,Right,4,0,High,Blocked
41,45,25.44,-3.24,Open Play,Right,2,0,Low,Saved
57,43,12.47,-4.24,Open Play,Right,3,0,Medium,Missed
69,27,10.72,1.75,Open Play,Right,2,0,Medium,Goal
50,15,3.74,-0.5,Open Play,Head,0,0,Medium,Goal
29,41,13.97,-9.73,Open Play,Right,1,0,Medium,Goal
93,50,21.2,-8.98,Open Play,Right,3,0,Medium,Saved
30,14,11.72,-0.75,Open Play,Right,2,0,High,Saved
7,46,18.45,12.47,Open Play,Right,3,0,Medium,Blocked
17,41,15.71,-13.97,Open Play,Left,3,0,Medium,Missed
40,58,11.97,12.97,Open Play,Left,2,0,High,Saved
39,42,10.72,0.75,Open Play,Left,4,1,High,Blocked
33,11,9.23,-6.73,Open Play,Left,2,0,High,Saved
77,2,7.48,-3.49,Open Play,Right,1,0,Medium,Missed
29,14,5.74,-7.98,Open Play,Right,1,0,Medium,Goal
94,43,10.97,8.98,Open Play,Left,1,0,Low,Goal
91,21,22.94,10.97,Open Play,Left,2,0,Medium,Blocked
49,36,9.23,1.25,Open Play,Head,1,0,High,Saved
73,42,26.43,-4.49,Open Play,Right,2,1,Medium,Missed
70,10,4.99,-2.49,Open Play,Head,1,0,Medium,Missed
10,34,4.24,8.23,Open Play,Left,1,0,High,Saved
87,1,20.2,-9.48,Open Play,Right,3,0,Medium,Saved
73,1,11.97,-4.49,Open Play,Right,2,0,High,Blocked
46,46,2.24,-5.24,Open Play,Head,1,0,Medium,Missed
58,54,18.21,18.45,Open Play,Right,1,0,Low,Saved
52,15,19.2,-2.24,Open Play,Right,2,0,Medium,Blocked
4,5,14.96,0.25,Open Play,Right,2,0,High,Blocked
84,50,5.74,-1.5,Open Play,Head,2,0,High,Saved
81,33,18.21,3.99,Open Play,Left,3,0,Medium,Saved
17,32,6.98,4.99,Open Play,Head,4,1,Medium,Saved
1,26,13.72,0.25,Open Play,Left,3,0,Medium,Blocked
13,54,20.45,8.48,Open Play,Right,2,0,Low,Blocked
11,57,12.72,0.75,Open Play,Right,2,0,Medium,Goal
85,48,22.94,-2.74,Open Play,Right,2,0,Medium,Missed
87,12,18.7,3.74,Open Play,Left,3,0,Medium,Missed
83,2,13.97,-14.96,Open Play,Left,2,0,Medium,Missed
26,32,7.23,14.96,Open Play,Left,1,0,Medium,Missed
14,36,6.24,-6.98,Open Play,Left,1,0,Medium,Goal
54,28,25.44,-2.99,Open Play,Right,2,0,Low,Saved
7,24,12.97,14.71,Open Play,Right,3,0,Medium,Saved
48,37,3.99,12.72,Open Play,Left,1,0,Low,Saved
65,47,18.95,15.96,Open Play,Left,2,0,Low,Missed
79,25,10.47,-0.5,Open Play,Head,1,0,Low,Saved
87,2,12.97,-10.47,Open Play,Left,2,1,Medium,Saved
70,51,2.74,4.99,Open Play,Right,2,2,Medium,Blocked
89,22,8.48,-5.99,Open Play,Left,2,0,High,Blocked
49,26,12.97,-13.72,Open Play,Right,2,0,Medium,Saved
14,46,22.94,10.97,Direct freekick,Right,5,2,Low,GoalFrame
47,34,5.24,-1.75,Open Play,Right,2,0,High,Blocked
19,36,19.7,3.99,Open Play,Left,1,0,Medium,Saved
10,42,9.48,2.74,Open Play,Right,4,2,Medium,Saved
66,10,25.44,1.75,Open Play,Left,3,0,High,Saved
81,0,21.7,-13.47,Open Play,Right,3,0,Medium,Missed
68,30,15.21,0.75,Open Play,Right,2,0,High,Missed
57,46,14.71,-3.99,Open Play,Right,3,0,Medium,Saved
79,26,9.73,8.48,Open Play,Left,4,0,Medium,Missed
86,43,13.47,14.22,Open Play,Right,4,0,Low,Blocked
22,12,18.7,-15.71,Open Play,Left,5,1,Medium,Saved
67,46,18.21,-14.71,Open Play,Right,6,2,Low,Saved
18,48,17.96,4.49,Open Play,Right,7,2,Medium,Saved
11,34,16.96,-7.48,Open Play,Right,2,0,Low,Saved
45,31,11.47,3.99,Open Play,Right,5,1,Medium,Missed
71,32,10.97,0,Penalty,Right,1,0,Low,Saved
73,20,8.23,1.25,Open Play,Head,1,0,Medium,Missed
23,28,20.95,-10.47,Open Play,Right,5,1,Medium,Missed
78,24,12.47,-9.48,Open Play,Right,2,0,Medium,Missed
53,24,9.23,1.5,Open Play,Head,2,0,High,Missed
73,43,6.73,-11.47,Open Play,Right,2,0,High,Missed
91,39,19.7,-11.72,Open Play,Left,4,0,Medium,Blocked
45,24,7.23,-5.74,Open Play,Head,2,1,Medium,Blocked
16,2,7.23,1.75,Open Play,Left,2,0,Medium,Blocked
16,26,4.49,3.24,Open Play,Head,3,0,High,Missed
3,31,17.71,2.24,Open Play,Left,1,0,Low,Saved
57,31,21.2,-2.74,Open Play,Left,2,0,Low,Goal
88,14,14.46,8.73,Open Play,Right,2,0,Medium,Saved
79,14,8.98,16.71,Open Play,Right,4,1,Low,Missed
14,33,13.97,-16.96,Open Play,Right,3,0,Low,Missed
70,15,2.49,10.47,Open Play,Left,3,0,Medium,Missed
52,50,26.68,-6.73,Open Play,Left,5,3,Low,Missed
54,35,8.73,0.75,Open Play,Left,1,0,Medium,Goal
24,22,24.94,1,Open Play,Right,3,1,Low,Missed
74,0,13.47,-8.73,Open Play,Left,2,0,High,Blocked
92,49,8.98,6.73,Open Play,Left,1,0,High,Saved
53,32,11.47,-4.24,Open Play,Right,2,0,High,Blocked
70,50,19.2,-10.97,Open Play,Right,4,0,Medium,Blocked
71,6,6.73,0.5,Open Play,Head,1,0,High,Saved
64,55,9.23,-4.99,Open Play,Right,3,1,Low,Missed
44,38,13.97,-9.48,Open Play,Head,1,0,Medium,Missed
40,7,10.23,1.25,Open Play,Head,1,0,High,Saved
78,21,11.22,-6.73,Open Play,Right,4,1,High,Blocked
9,10,14.22,5.49,Open Play,Right,3,0,High,Blocked
5,39,13.47,0.25,Open Play,Right,3,1,High,Missed
16,27,15.96,-12.72,Open Play,Right,3,0,Medium,Blocked
1,14,19.95,14.46,Direct freekick,Right,7,1,Low,Missed
84,23,21.2,-18.95,Open Play,Left,3,1,Medium,Blocked
3,55,22.2,-8.73,Open Play,Right,2,0,Medium,Blocked
23,10,18.21,12.47,Open Play,Left,4,0,Low,Blocked
3,52,10.97,-10.97,Open Play,Right,2,0,Medium,Saved
6,56,10.72,5.74,Open Play,Left,1,0,Low,Missed
47,35,8.98,-4.49,Open Play,Right,1,0,Medium,Saved
46,5,7.98,5.74,Open Play,Head,1,0,Low,Missed
3,39,19.7,13.97,Direct freekick,Right,3,0,Low,Missed
75,9,7.48,-11.47,Open Play,Right,1,0,Low,Saved
89,33,10.23,0.25,Open Play,Right,3,1,Low,Missed
11,16,15.21,-6.48,Open Play,Right,7,1,High,Blocked
44,31,24.69,13.97,Direct freekick,Left,7,2,Low,Saved
5,34,3.99,5.24,Open Play,Left,1,0,Low,Goal
50,54,25.94,-6.24,Open Play,Right,4,1,Medium,Missed
46,53,9.73,-2.99,Open Play,Head,1,0,Medium,Missed
26,17,14.96,0.5,Open Play,Left,2,0,Medium,Saved
14,30,7.48,1.75,Open Play,Left,2,0,Medium,Goal
89,50,3.74,-1.5,Open Play,Left,1,0,Low,Goal
42,50,13.22,8.98,Open Play,Head,1,0,Medium,Saved
91,55,13.47,7.48,Open Play,Right,3,0,Medium,Saved
10,44,30.18,9.48,Open Play,Left,3,0,Medium,Saved
46,8,10.47,10.47,Open Play,Left,2,0,Medium,Saved
85,27,4.74,7.98,Open Play,Head,1,0,Medium,Missed
78,46,13.22,2.99,Open Play,Left,4,0,Medium,Goal
65,53,12.97,5.74,Open Play,Left,3,0,Low,Blocked
74,25,13.22,-10.97,Open Play,Right,4,0,Low,Saved
25,17,11.22,-14.96,Open Play,Right,1,0,Medium,Missed
79,42,5.74,-1.5,Open Play,Head,2,0,Low,Missed
72,11,27.93,2,Open Play,Right,3,1,Low,Missed
2,15,4.24,8.98,Open Play,Right,1,0,Medium,Saved
92,44,10.97,-14.46,Open Play,Left,2,0,Medium,Blocked
77,23,21.45,14.46,Open Play,Right,3,0,Medium,Saved
72,58,5.74,3.99,Open Play,Head,2,1,High,Blocked
84,36,12.97,-10.23,Open Play,Left,2,0,Medium,Missed
70,57,24.19,13.47,Open Play,Right,2,0,Medium,Missed
20,21,13.22,5.49,Open Play,Right,2,0,Medium,Missed
22,19,11.47,4.24,Open Play,Left,2,0,Medium,Blocked
77,28,17.46,1.75,Direct freekick,Right,9,3,Low,GoalFrame
35,50,9.98,1.75,Open Play,Head,3,0,Medium,Saved
86,7,13.72,-2.24,Open Play,Right,2,0,Medium,Saved
24,9,26.43,4.99,Open Play,Right,2,0,Medium,Saved
51,8,11.72,1.75,Open Play,Head,2,0,Medium,Missed
47,22,22.2,-8.23,Open Play,Right,2,0,Medium,Missed
21,15,12.47,4.74,Open Play,Head,3,0,Medium,Saved
58,34,9.98,-2.49,Open Play,Right,2,1,Medium,Blocked
32,13,4.99,12.72,Open Play,Left,1,0,Medium,Saved
53,46,12.47,12.47,Open Play,Right,3,0,Low,Missed
43,48,18.95,0.25,Open Play,Left,2,0,Medium,Blocked
61,44,2.24,2.99,Open Play,Head,0,0,Low,Blocked
88,15,18.21,-17.71,Open Play,Left,3,1,Medium,Blocked
65,20,13.22,-2.49,Open Play,Right,1,0,Low,Missed
55,14,7.48,11.47,Open Play,Left,2,0,Medium,Saved
46,16,13.47,6.98,Open Play,Right,3,1,High,Blocked
15,31,18.45,-2.49,Open Play,Right,4,1,High,Missed
26,40,9.73,-2.99,Open Play,Head,2,0,Medium,Goal
72,5,11.72,-7.98,Open Play,Right,3,0,Low,Missed
39,39,23.44,-0.75,Open Play,Right,4,0,Medium,Missed
36,48,15.46,-10.97,Open Play,Right,2,0,Low,Blocked
36,38,6.98,-1.25,Open Play,Left,4,0,Medium,Goal
32,3,23.69,-2.24,Open Play,Left,3,1,Medium,Missed
46,0,13.72,-1.5,Open Play,Right,2,0,Medium,Missed
68,18,10.97,-14.71,Open Play,Left,3,0,Medium,Saved
33,30,7.23,-2.24,Open Play,Right,2,0,Medium,Goal
12,9,9.98,-6.48,Open Play,Right,4,0,Low,Missed
58,16,23.44,4.24,Open Play,Right,3,0,Low,Missed
74,43,6.48,3.24,Open Play,Head,2,1,Medium,Missed
26,16,8.98,-0.75,Open Play,Left,1,0,Medium,Goal
33,6,12.22,-8.23,Open Play,Right,1,0,Medium,Saved
46,24,13.97,-2.49,Open Play,Right,2,0,Medium,Missed
68,24,27.43,0.5,Open Play,Right,3,0,Medium,Blocked
87,35,18.45,-0.5,Open Play,Right,1,0,Medium,Goal
57,20,8.23,2.74,Open Play,Head,2,1,Low,Blocked
74,46,11.22,3.99,Open Play,Left,1,0,Medium,Missed
32,22,4.99,-2.24,Open Play,Right,2,0,High,Missed
11,53,4.99,3.49,Open Play,Right,1,0,Low,Goal
46,5,20.45,17.21,Open Play,Left,3,0,Low,Missed
74,15,8.48,2.24,Open Play,Head,2,0,Low,Saved
62,5,6.73,2,Open Play,Head,3,0,Medium,Saved
66,23,18.21,13.22,Open Play,Right,3,0,Medium,Saved
71,31,13.47,-3.74,Open Play,Right,4,1,Medium,Goal
90,53,23.69,1.75,Open Play,Right,2,0,Medium,Missed
46,21,9.48,-2,Open Play,Right,2,0,High,Blocked
30,30,9.23,-5.49,Open Play,Head,3,0,High,Missed
53,55,18.21,12.97,Open Play,Left,3,0,Medium,Saved
17,16,6.73,-6.24,Open Play,Right,2,0,High,Blocked
53,34,13.97,14.22,Open Play,Right,4,0,Medium,Missed
64,47,14.22,-0.75,Open Play,Right,1,0,Medium,Saved
28,32,7.23,5.49,Open Play,Left,2,0,High,Blocked
93,1,23.69,6.98,Direct freekick,Left,6,1,Low,Missed
85,9,15.96,5.24,Open Play,Right,6,0,Medium,Blocked
78,51,26.19,-3.49,Open Play,Right,3,0,Low,Saved
83,17,9.73,8.48,Open Play,Head,2,0,High,Missed
68,31,13.72,-0.75,Open Play,Left,4,0,Medium,Blocked
73,44,2.99,-6.48,Open Play,Left,2,0,Medium,Missed
25,36,8.73,-4.49,Open Play,Right,2,0,Low,Missed
36,37,23.44,-7.73,Open Play,Right,4,1,Low,Missed
68,45,3.49,5.99,Open Play,Head,1,0,Medium,Missed
14,16,8.23,-4.49,Open Play,Right,2,0,High,Blocked
32,41,3.74,3.99,Open Play,Head,2,0,Low,Missed
45,20,25.94,5.49,Open Play,Right,5,2,Low,Missed
30,5,7.98,-1.25,Open Play,Left,1,0,Low,Saved
12,4,24.69,-6.48,Open Play,Right,2,0,Low,Blocked
90,5,26.43,1.5,Open Play,Left,2,0,Low,Missed
39,7,9.98,1.75,Open Play,Head,2,0,Medium,Missed
