tm_id,player_name,birth_day,birth_month,birth_year,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season,current_club,current_club_country,market_value_euros,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,name_lower,firstname_lower,lastname_lower,firstinitial_lower,league_country_lower,position_code,position_grouped,outfielder_goalkeeper,age,age_when_joining,years_since_joining,years_until_contract_expiry,market_value_pounds
230895,alberto guitián,29.0,7.0,1990.0,Los Corrales de Buelna,Spain,1990-07-29,Defender - Centre-Back,181.0,right,Spain,,ES1,2018,bolívar la paz,bolivia,400000.0,2021-01-29,,,,,,Wasserman,alberto guitian,alberto,guitian,a,bolivia,CB,Defender,Outfielder,31.0,30.0,0.0,,360000.0
231378,timo letschert,25.0,5.0,1993.0,Purmerend,Netherlands,1993-05-25,Defender - Centre-Back,188.0,right,Netherlands,,IT1,2018,az alkmaar,netherlands,1000000.0,2020-09-03,2023-06-30,,,,,SEG,timo letschert,timo,letschert,t,netherlands,CB,Defender,Outfielder,28.0,27.0,0.0,1.0,900000.0
231381,andrea fulignati,31.0,10.0,1994.0,Empoli,Italy,1994-10-31,Goalkeeper,190.0,right,Italy,,IT1,2018,ac perugia calcio,italy,350000.0,2019-09-02,2024-06-30,,,,,Vigo Global Sport Services Srl,andrea fulignati,andrea,fulignati,a,italy,GK,Goalkeeper,Goalkeeper,26.0,24.0,1.0,2.0,315000.0
234625,andersson ordóñez,29.0,1.0,1994.0,Guayaquil,Ecuador,1994-01-29,Defender - Centre-Back,186.0,left,Ecuador,,L1,2018,ldu quito,ecuador,400000.0,2019-07-02,,,,,,Seth Sports,andersson ordonez,andersson,ordonez,a,ecuador,CB,Defender,Outfielder,27.0,25.0,2.0,,360000.0
235540,oussama tannane,23.0,3.0,1994.0,Tétouan,Morocco,1994-03-23,midfield - Attacking Midfield,178.0,left,,Netherlands,FR1,2018,vitesse arnhem,netherlands,4000000.0,2020-07-01,2022-06-30,,,,,ICM Stellar Sports,oussama tannane,oussama,tannane,o,netherlands,CAM,Midfielder,Outfielder,27.0,26.0,1.0,0.0,3600000.0
236272,nana boateng,10.0,5.0,1994.0,Accra,Ghana,1994-05-10,midfield - Central Midfield,180.0,right,Ghana,,MLS1,2018,kuopion palloseura,finland,450000.0,2020-01-01,2021-12-31,,,,,Emefie Aneke Atta,nana boateng,nana,boateng,n,finland,CM,Midfielder,Outfielder,27.0,25.0,1.0,0.0,405000.0
236513,jerome sinclair,20.0,9.0,1996.0,Birmingham,England,1996-09-20,attack - Centre-Forward,181.0,right,,Jamaica,GB1,2018,without club,,400000.0,2021-07-01,,,,,,Promoesport,jerome sinclair,jerome,sinclair,j,,ST,Forward,Outfielder,24.0,24.0,0.0,,360000.0
236734,axel werner,28.0,2.0,1996.0,Rafaela,Argentina,1996-02-28,Goalkeeper,191.0,right,Argentina,,ES1,2018,without club,,1500000.0,2021-07-01,,,,,,Relatives,axel werner,axel,werner,a,,GK,Goalkeeper,Goalkeeper,25.0,25.0,0.0,,1350000.0
236791,dennis lippert,20.0,2.0,1996.0,Weiden in der Oberpfalz,Germany,1996-02-20,Defender - Left-Back,172.0,,Germany,,L1,2018,spvgg bayreuth,germany,75000.0,2020-09-14,2022-06-30,,,,,Robert Schneider,dennis lippert,dennis,lippert,d,germany,LB,Defender,Outfielder,25.0,24.0,0.0,0.0,67500.0
236986,thore jacobsen,19.0,4.0,1997.0,Henstedt-Ulzburg,Germany,1997-04-19,midfield - Defensive Midfield,182.0,left,Germany,,L1,2018,sv werder bremen,germany,275000.0,2018-07-01,2022-06-30,,,,,ICM Stellar Sports,thore jacobsen,thore,jacobsen,t,germany,CDM,Midfielder,Outfielder,24.0,21.0,3.0,0.0,247500.0
237061,héctor villalba,26.0,7.0,1994.0,Buenos Aires,Argentina,1994-07-26,attack - Right Winger,172.0,left,,Argentina,MLS1,2018,club libertad asunción,paraguay,2000000.0,2020-01-31,,,,,,Scorefutbol,hector villalba,hector,villalba,h,paraguay,RW,Forward,Outfielder,27.0,25.0,1.0,,1800000.0
238185,rhys healey,6.0,12.0,1994.0,Manchester,England,1994-12-06,attack - Centre-Forward,180.0,right,,Wales,GB1,2018,fc toulouse,france,1200000.0,2020-08-27,2023-06-30,,,,,Unique Sports Management,rhys healey,rhys,healey,r,france,ST,Forward,Outfielder,26.0,25.0,1.0,1.0,1080000.0
238654,jaime báez,25.0,4.0,1995.0,Montevideo,Uruguay,1995-04-25,attack - Left Winger,178.0,right,,Spain,IT1,2018,us cremonese,italy,1500000.0,2021-01-29,2024-06-30,,,,,Federico Pamparatto Telleria,jaime baez,jaime,baez,j,italy,LW,Forward,Outfielder,26.0,25.0,0.0,2.0,1350000.0
238720,jérôme prior,8.0,8.0,1995.0,Toulon,France,1995-08-08,Goalkeeper,187.0,both,France,,FR1,2018,fc cartagena,spain,1300000.0,2021-08-14,2022-06-30,Option for a further year,,,,Team Spirit Football Consult.,jerome prior,jerome,prior,j,spain,GK,Goalkeeper,Goalkeeper,26.0,26.0,0.0,0.0,1170000.0
238809,florent hadergjonaj,31.0,7.0,1994.0,Langnau,Switzerland,1994-07-31,Defender - Right-Back,182.0,right,,Switzerland,GB1,2018,kasimpasa,turkey,4000000.0,2020-09-25,2023-06-30,,,,,ESHA,florent hadergjonaj,florent,hadergjonaj,f,turkey,RB,Defender,Outfielder,27.0,26.0,0.0,1.0,3600000.0
238986,mario pugliese,26.0,3.0,1996.0,San Giorgio a Cremano,Italy,1996-03-26,midfield - Central Midfield,178.0,right,Italy,,IT1,2018,without club,,200000.0,2021-07-01,,,,,,,mario pugliese,mario,pugliese,m,,CM,Midfielder,Outfielder,25.0,25.0,0.0,,180000.0
238989,antonio romano,23.0,3.0,1996.0,Cercola,Italy,1996-03-23,midfield - Central Midfield,180.0,right,Italy,,IT1,2018,us pistoiese 1921,italy,175000.0,2021-08-26,2022-06-30,,,,,,antonio romano,antonio,romano,a,italy,CM,Midfielder,Outfielder,25.0,25.0,0.0,0.0,157500.0
240338,luigi carillo,8.0,8.0,1996.0,Napoli,Italy,1996-08-08,Defender - Centre-Back,188.0,left,Italy,,IT1,2018,acr messina,italy,225000.0,2021-08-18,2023-06-30,,,,,G.E.V. Sport&management srl,luigi carillo,luigi,carillo,l,italy,CB,Defender,Outfielder,25.0,25.0,0.0,1.0,202500.0
240342,lorenzo filippini,28.0,7.0,1995.0,Roma,Italy,1995-07-28,Defender - Left-Back,183.0,left,Italy,,IT1,2018,without club,,100000.0,2021-07-01,,,,,,BSM,lorenzo filippini,lorenzo,filippini,l,,LB,Defender,Outfielder,26.0,25.0,0.0,,90000.0
240822,vincenzo tommasone,30.0,6.0,1995.0,Cassino,Italy,1995-06-30,attack - Second Striker,179.0,right,Italy,,IT1,2018,fc rieti,italy,25000.0,2021-01-19,2021-06-30,,,,,Mino Raiola,vincenzo tommasone,vincenzo,tommasone,v,italy,SS,Forward,Outfielder,26.0,25.0,0.0,-1.0,22500.0
241052,alessandro bellemo,7.0,8.0,1995.0,Chioggia,Italy,1995-08-07,midfield - Central Midfield,184.0,right,Italy,,IT1,2018,como 1907,italy,325000.0,2019-07-14,2022-06-30,,,,,BC Group,alessandro bellemo,alessandro,bellemo,a,italy,CM,Midfielder,Outfielder,26.0,23.0,2.0,0.0,292500.0
241119,clinton n'jie,15.0,8.0,1993.0,Douala,Cameroon,1993-08-15,attack - Right Winger,175.0,right,Cameroon,,FR1,2018,dynamo moscow,russia,1800000.0,2019-07-25,2023-06-30,,,,,Soccermax,clinton n'jie,clinton,n'jie,c,russia,RW,Forward,Outfielder,28.0,25.0,2.0,1.0,1620000.0
241457,derrick luckassen,3.0,7.0,1995.0,Amsterdam,Netherlands,1995-07-03,Defender - Centre-Back,186.0,right,,Ghana,L1,2018,psv eindhoven,netherlands,1500000.0,2017-07-10,2023-06-30,,,,,Mino Raiola,derrick luckassen,derrick,luckassen,d,netherlands,CB,Defender,Outfielder,26.0,22.0,4.0,1.0,1350000.0
242644,moses makasi,22.0,9.0,1995.0,London,England,1995-09-22,midfield - Central Midfield,180.0,left,,DR Congo,GB1,2018,ik brage,sweden,200000.0,2020-08-05,2021-11-30,,,,,UK Sport Management BV,moses makasi,moses,makasi,m,sweden,CM,Midfielder,Outfielder,25.0,24.0,1.0,0.0,180000.0
242965,mamadou tounkara,19.0,1.0,1996.0,Blanes,Spain,1996-01-19,attack - Centre-Forward,184.0,right,,Spain,IT1,2018,as cittadella,italy,375000.0,2021-07-15,2022-06-30,,,,,RDF Football,mamadou tounkara,mamadou,tounkara,m,italy,ST,Forward,Outfielder,25.0,25.0,0.0,0.0,337500.0
243715,sebas coris,31.0,5.0,1993.0,Tossa de Mar,Spain,1993-05-31,attack - Right Winger,182.0,right,Spain,,ES1,2018,extremadura ud,spain,300000.0,2020-10-03,2022-06-30,,,,,JV SPORTS SL,sebas coris,sebas,coris,s,spain,RW,Forward,Outfielder,28.0,27.0,0.0,0.0,270000.0
243725,olivier kemen,20.0,7.0,1996.0,Douala,Cameroon,1996-07-20,midfield - Central Midfield,175.0,right,,Cameroon,FR1,2018,kayserispor,turkey,1400000.0,2021-08-05,2024-06-30,,,,,Meïssa N'diaye,olivier kemen,olivier,kemen,o,turkey,CM,Midfielder,Outfielder,25.0,25.0,0.0,2.0,1260000.0
243805,maximilian pronichev,17.0,11.0,1997.0,Berlin,Germany,1997-11-17,attack - Second Striker,183.0,right,Russia,,L1,2018,fc energie cottbus,germany,125000.0,2021-07-01,2022-06-30,,,,,Jörg Neubauer,maximilian pronichev,maximilian,pronichev,m,germany,SS,Forward,Outfielder,23.0,23.0,0.0,0.0,112500.0
244130,sullay kaikai,26.0,8.0,1995.0,London,England,1995-08-26,attack - Left Winger,182.0,right,,England,GB1,2018,wycombe wanderers,england,300000.0,2021-07-15,2023-06-30,,,,,Unique Sports Management,sullay kaikai,sullay,kaikai,s,england,LW,Forward,Outfielder,26.0,25.0,0.0,1.0,270000.0
244175,marco albertoni,5.0,8.0,1995.0,Genova,Italy,1995-08-05,Goalkeeper,188.0,left,Italy,,IT1,2018,ravenna fc,italy,100000.0,2020-11-19,2021-06-30,,,,,,marco albertoni,marco,albertoni,m,italy,GK,Goalkeeper,Goalkeeper,26.0,25.0,0.0,-1.0,90000.0
245015,damir bartulovic,22.0,2.0,1996.0,Koper,Slovenia,1996-02-22,attack - Centre-Forward,185.0,right,Slovenia,,IT1,2018,sassari latte dolce,italy,50000.0,2021-08-24,2022-06-30,,,,,Gianfranco Cicchetti,damir bartulovic,damir,bartulovic,d,italy,ST,Forward,Outfielder,25.0,25.0,0.0,0.0,45000.0
245030,milan gajic,28.0,1.0,1996.0,Vukovar,Croatia,1996-01-28,Defender - Right-Back,178.0,both,Serbia,,FR1,2018,red star belgrade,serbia,3500000.0,2019-02-04,2022-06-30,,,,,FPA,milan gajic,milan,gajic,m,serbia,RB,Defender,Outfielder,25.0,23.0,2.0,0.0,3150000.0
245034,jon gorenc stankovic,14.0,1.0,1996.0,Ljubljana,Slovenia,1996-01-14,midfield - Defensive Midfield,190.0,right,Slovenia,,GB1,2018,sk sturm graz,austria,3500000.0,2020-07-27,2023-06-30,,,,,ROGON,jon gorenc stankovic,jon,stankovic,j,austria,CDM,Midfielder,Outfielder,25.0,24.0,1.0,1.0,3150000.0
245072,stipe perica,7.0,7.0,1995.0,Zadar,Croatia,1995-07-07,attack - Centre-Forward,192.0,right,Croatia,,IT1,2018,maccabi tel aviv,israel,1500000.0,2021-08-18,2022-06-30,club option 1 year,,,,LIAN Sports Group,stipe perica,stipe,perica,s,israel,ST,Forward,Outfielder,26.0,26.0,0.0,0.0,1350000.0
245083,jan repas,19.0,3.0,1997.0,Ljubljana,Slovenia,1997-03-19,midfield - Attacking Midfield,171.0,right,Slovenia,,FR1,2018,nk maribor,slovenia,1000000.0,2020-08-01,2023-05-31,,,,,no agent,jan repas,jan,repas,j,slovenia,CAM,Midfielder,Outfielder,24.0,23.0,1.0,1.0,900000.0
247376,luzayadio bangu,10.0,10.0,1997.0,Kinshasa,DR Congo,1997-10-10,midfield - Central Midfield,172.0,right,DR Congo,,IT1,2018,without club,,25000.0,2021-07-01,,,,,,,luzayadio bangu,luzayadio,bangu,l,,CM,Midfielder,Outfielder,23.0,23.0,0.0,,22500.0
248054,christopher martins pereira,19.0,2.0,1997.0,Luxemburg,Luxembourg,1997-02-19,midfield - Defensive Midfield,187.0,right,Luxembourg,,FR1,2018,bsc young boys,switzerland,2000000.0,2019-07-01,2023-06-30,,,,,score agencies,christopher martins pereira,christopher,pereira,c,switzerland,CDM,Midfielder,Outfielder,24.0,22.0,2.0,1.0,1800000.0
248395,pawel bochniewicz,30.0,1.0,1996.0,Dębica,Poland,1996-01-30,Defender - Centre-Back,194.0,left,Poland,,IT1,2018,sc heerenveen,netherlands,2500000.0,2020-09-10,2023-06-30,,,,,Wasserman,pawel bochniewicz,pawel,bochniewicz,p,netherlands,CB,Defender,Outfielder,25.0,24.0,0.0,1.0,2250000.0
249068,gabriele rolando,2.0,4.0,1995.0,Genova,Italy,1995-04-02,midfield - Right Midfield,182.0,right,Italy,,IT1,2018,us catanzaro,italy,350000.0,2021-07-28,2023-06-30,player option 1 year,,,,Vigo Global Sport Services Srl,gabriele rolando,gabriele,rolando,g,italy,RM,Midfielder,Outfielder,26.0,26.0,0.0,1.0,315000.0
249303,dennis eckert ayensa,9.0,1.0,1997.0,Bonn,Germany,1997-01-09,attack - Centre-Forward,183.0,right,,Spain,ES1,2018,fc ingolstadt 04,germany,600000.0,2019-09-02,2022-06-30,,,,,AKA Global GmbH,dennis eckert ayensa,dennis,ayensa,d,germany,ST,Forward,Outfielder,24.0,22.0,1.0,0.0,540000.0
249952,berkay özcan,15.0,2.0,1998.0,Karlsruhe,Germany,1998-02-15,midfield - Central Midfield,180.0,right,,Germany,L1,2018,istanbul basaksehir fk,turkey,3500000.0,2020-08-04,2024-06-30,,,,,Baris Yükselsen,berkay ozcan,berkay,ozcan,b,turkey,CM,Midfielder,Outfielder,23.0,22.0,1.0,2.0,3150000.0
250921,mauro coppolaro,10.0,3.0,1997.0,Benevento,Italy,1997-03-10,Defender - Centre-Back,189.0,right,Italy,,IT1,2018,virtus entella,italy,400000.0,2019-07-09,2022-06-30,,,,,G.E.V. Sport&management srl,mauro coppolaro,mauro,coppolaro,m,italy,CB,Defender,Outfielder,24.0,22.0,2.0,0.0,360000.0
251295,dzenis burnic,22.0,5.0,1998.0,Hamm,Germany,1998-05-22,midfield - Defensive Midfield,181.0,left,,Bosnia-Herzegovina,L1,2018,1.fc heidenheim 1846,germany,800000.0,2020-08-03,2023-06-30,,,,,Soccertalk GmbH,dzenis burnic,dzenis,burnic,d,germany,CDM,Midfielder,Outfielder,23.0,22.0,1.0,1.0,720000.0
251885,julio pleguezuelo,26.0,1.0,1997.0,Palma de Mallorca,Spain,1997-01-26,Defender - Centre-Back,180.0,right,Spain,,GB1,2018,twente enschede fc,netherlands,1000000.0,2019-07-01,2022-06-30,club option 1 year,,,,,julio pleguezuelo,julio,pleguezuelo,j,netherlands,CB,Defender,Outfielder,24.0,22.0,2.0,0.0,900000.0
253316,lebogang phiri,9.0,11.0,1994.0,"Johannesburg, Gauteng",South Africa,1994-11-09,midfield - Defensive Midfield,173.0,right,South Africa,,FR1,2018,caykur rizespor,turkey,1000000.0,2021-07-18,2024-06-30,,,,,P.P.M.,lebogang phiri,lebogang,phiri,l,turkey,CDM,Midfielder,Outfielder,26.0,26.0,0.0,2.0,900000.0
253573,amando moreno,10.0,9.0,1995.0,"Perth Amboy, New Jersey",United States,1995-09-10,attack - Left Winger,174.0,,,United States,MLS1,2018,new mexico united,united states,300000.0,2020-01-01,2023-11-30,,,,,Remington Ellis Management,amando moreno,amando,moreno,a,united states,LW,Forward,Outfielder,25.0,24.0,1.0,2.0,270000.0
253777,collin martin,9.0,11.0,1994.0,"Chevy Chase, Maryland",United States,1994-11-09,midfield - Central Midfield,180.0,right,United States,,MLS1,2018,san diego loyal sc,united states,175000.0,2020-02-05,2021-11-30,,,,,Wasserman,collin martin,collin,martin,c,united states,CM,Midfielder,Outfielder,26.0,25.0,1.0,0.0,157500.0
253855,michael fabbro,10.0,5.0,1996.0,San Daniele del Friuli,Italy,1996-05-10,attack - Centre-Forward,173.0,right,Italy,,IT1,2018,without club,,300000.0,2021-08-03,,,,,,,michael fabbro,michael,fabbro,m,,ST,Forward,Outfielder,25.0,25.0,0.0,,270000.0
253857,alessandro piu,30.0,7.0,1996.0,Udine,Italy,1996-07-30,attack - Left Winger,186.0,right,Italy,,IT1,2018,aurora pro patria,italy,150000.0,2021-08-06,2023-06-30,,,,,,alessandro piu,alessandro,piu,a,italy,LW,Forward,Outfielder,25.0,25.0,0.0,1.0,135000.0
254290,raphael dwamena,12.0,9.0,1995.0,"Nkawkaw, Eastern Region",Ghana,1995-09-12,attack - Centre-Forward,186.0,left,Ghana,,ES1,2018,fc blau-weiss linz,austria,400000.0,2021-07-01,2023-06-30,Option for a further year,,,,SBE Management AG,raphael dwamena,raphael,dwamena,r,austria,ST,Forward,Outfielder,25.0,25.0,0.0,1.0,360000.0
254708,giacomo parigi,18.0,6.0,1996.0,Arezzo,Italy,1996-06-18,attack - Centre-Forward,185.0,right,Italy,,IT1,2018,ssd città di campobasso,italy,100000.0,2021-08-04,,,,,,Federico Valentino,giacomo parigi,giacomo,parigi,g,italy,ST,Forward,Outfielder,25.0,25.0,0.0,,90000.0
255284,álex granell,2.0,8.0,1988.0,Girona,Spain,1988-08-02,midfield - Central Midfield,181.0,left,Spain,,ES1,2018,bolívar la paz,bolivia,925000.0,2020-10-06,,,,,,JV SPORTS SL,alex granell,alex,granell,a,bolivia,CM,Midfielder,Outfielder,33.0,32.0,0.0,,832500.0
255473,samuel gustafson,11.0,1.0,1995.0,Mölndal,Sweden,1995-01-11,midfield - Central Midfield,187.0,right,Sweden,,IT1,2018,bk häcken,sweden,700000.0,2021-07-15,2024-06-30,,,,,Global Soccer Management,samuel gustafson,samuel,gustafson,s,sweden,CM,Midfielder,Outfielder,26.0,26.0,0.0,2.0,630000.0
255495,unai elgezabal,25.0,4.0,1993.0,Barakaldo,Spain,1993-04-25,Defender - Centre-Back,185.0,right,Spain,,ES1,2018,burgos cf,spain,350000.0,2020-09-24,2022-06-30,,,,,MESAS SPORT,unai elgezabal,unai,elgezabal,u,spain,CB,Defender,Outfielder,28.0,27.0,0.0,0.0,315000.0
255904,kaiser,4.0,4.0,1996.0,Vilamarxant,Spain,1996-04-04,Defender - Centre-Back,187.0,right,Spain,,ES1,2018,ud alzira,spain,250000.0,2020-08-10,2022-06-30,,,,,PROTIO SPORT,kaiser,kaiser,kaiser,k,spain,CB,Defender,Outfielder,25.0,24.0,1.0,0.0,225000.0
255927,blake smith,17.0,1.0,1991.0,"Boerne, Texas",United States,1991-01-17,Defender - Left-Back,179.0,left,United States,,MLS1,2018,retired,,0.0,2020-11-06,,,,,,,blake smith,blake,smith,b,,LB,Defender,Outfielder,30.0,29.0,0.0,,0.0
256008,facundo lescano,18.0,8.0,1996.0,Mercedes,Argentina,1996-08-18,attack - Centre-Forward,187.0,right,,Italy,IT1,2018,virtus entella,italy,400000.0,2021-07-01,2024-06-30,,,,,Palomba Sportmanagement&CDR,facundo lescano,facundo,lescano,f,italy,ST,Forward,Outfielder,25.0,24.0,0.0,2.0,360000.0
256357,kofi opare,12.0,10.0,1990.0,Mampong,Ghana,1990-10-12,Defender - Centre-Back,188.0,right,,Canada,MLS1,2018,without club,,200000.0,2020-01-01,,,,,,,kofi opare,kofi,opare,k,,CB,Defender,Outfielder,30.0,29.0,1.0,,180000.0
256567,aleksandar jovanovic,6.0,12.0,1992.0,Niš,Yugoslavia (Republic),1992-12-06,Goalkeeper,190.0,right,,Montenegro,ES1,2018,apollon limassol,cyprus,400000.0,2020-09-29,2024-05-31,,,,,Elite Consulting,aleksandar jovanovic,aleksandar,jovanovic,a,cyprus,GK,Goalkeeper,Goalkeeper,28.0,27.0,0.0,2.0,360000.0
256584,sean melvin,9.0,7.0,1994.0,"Victoria, British Columbia",Canada,1994-07-09,Goalkeeper,193.0,,Canada,,MLS1,2018,colorado springs switchbacks fc,united states,125000.0,2020-01-06,2021-11-30,,,,,Sports Invest UK ltd,sean melvin,sean,melvin,s,united states,GK,Goalkeeper,Goalkeeper,27.0,25.0,1.0,0.0,112500.0
256680,juanpi añor,24.0,1.0,1994.0,Caracas,Venezuela,1994-01-24,midfield - Attacking Midfield,176.0,left,,Spain,ES1,2018,al-ain,saudi arabia,500000.0,2020-10-10,,,,,,JM10 SPORT,juanpi anor,juanpi,anor,j,saudi arabia,CAM,Midfielder,Outfielder,27.0,26.0,0.0,,450000.0
256866,carlos salcedo,29.0,9.0,1993.0,Guadalajara,Mexico,1993-09-29,Defender - Centre-Back,184.0,right,Mexico,,L1,2018,tigres uanl,mexico,6000000.0,2019-01-22,2022-12-31,,,,,Relatives,carlos salcedo,carlos,salcedo,c,mexico,CB,Defender,Outfielder,27.0,25.0,2.0,1.0,5400000.0
257020,r. j. allen,17.0,4.0,1990.0,"Old Bridge, New Jersey",United States,1990-04-17,Defender - Right-Back,180.0,right,United States,,MLS1,2018,without club,,200000.0,2020-01-01,,,,,,,r. j. allen,r.,allen,r,,RB,Defender,Outfielder,31.0,29.0,1.0,,180000.0
257456,chico geraldes,18.0,4.0,1995.0,Lisboa,Portugal,1995-04-18,midfield - Attacking Midfield,175.0,both,Portugal,,L1,2018,gd estoril praia,portugal,900000.0,2021-07-01,2023-06-30,,,,,Wasserman,chico geraldes,chico,geraldes,c,portugal,CAM,Midfielder,Outfielder,26.0,26.0,0.0,1.0,810000.0
258912,luke amos,23.0,2.0,1997.0,London,England,1997-02-23,midfield - Defensive Midfield,179.0,left,England,,GB1,2018,queens park rangers,england,1000000.0,2020-08-17,2023-06-30,,,,,Wasserman,luke amos,luke,amos,l,england,CDM,Midfielder,Outfielder,24.0,23.0,1.0,1.0,900000.0
260230,moi delgado,18.0,4.0,1994.0,Sevilla,Spain,1994-04-18,Defender - Left-Back,172.0,left,Spain,,ES1,2018,without club,,400000.0,2021-08-28,,,,,,ELITE INTERNACIONAL SPORT AGENCY S.L.,moi delgado,moi,delgado,m,,LB,Defender,Outfielder,27.0,27.0,0.0,,360000.0
261155,adam zrelak,5.0,5.0,1994.0,Stará Ľubovna,Slovakia,1994-05-05,attack - Centre-Forward,183.0,left,Slovakia,,L1,2018,warta poznan,poland,350000.0,2021-02-11,2023-06-30,,,,,YOUnited Management GmbH,adam zrelak,adam,zrelak,a,poland,ST,Forward,Outfielder,27.0,26.0,0.0,1.0,315000.0
261498,diego altamirano,13.0,3.0,1997.0,Madrid,Spain,1997-03-13,Defender - Left-Back,179.0,right,Spain,,ES1,2018,cd gerena,spain,0.0,2020-08-01,,,,,,,diego altamirano,diego,altamirano,d,spain,LB,Defender,Outfielder,24.0,23.0,1.0,,0.0
261503,álvaro fidalgo,9.0,4.0,1997.0,Oviedo,Spain,1997-04-09,midfield - Central Midfield,176.0,right,Spain,,ES1,2018,cf américa,mexico,1000000.0,2021-07-01,2025-06-30,,,,,,alvaro fidalgo,alvaro,fidalgo,a,mexico,CM,Midfielder,Outfielder,24.0,24.0,0.0,3.0,900000.0
262117,cristian ganea,24.0,5.0,1992.0,Bistrița,Romania,1992-05-24,Defender - Left-Back,176.0,left,,Spain,ES1,2018,aris thessaloniki,greece,700000.0,2020-08-14,2022-06-30,,,,,Carp Football Management,cristian ganea,cristian,ganea,c,greece,LB,Defender,Outfielder,29.0,28.0,1.0,0.0,630000.0
262545,connor randall,21.0,10.0,1995.0,Kirkby,England,1995-10-21,Defender - Right-Back,180.0,right,England,,GB1,2018,ross county fc,scotland,400000.0,2020-07-01,2022-05-31,,,,,PIR,connor randall,connor,randall,c,scotland,RB,Defender,Outfielder,25.0,24.0,1.0,0.0,360000.0
262597,ebenezer ofori,1.0,7.0,1995.0,Kumasi,Ghana,1995-07-01,midfield - Defensive Midfield,172.0,left,Ghana,,MLS1,2018,aik,sweden,400000.0,2020-01-09,2023-12-31,,,,,Global Soccer Management,ebenezer ofori,ebenezer,ofori,e,sweden,CDM,Midfielder,Outfielder,26.0,24.0,1.0,2.0,360000.0
262689,uche agbo,4.0,12.0,1995.0,Kano City,Nigeria,1995-12-04,midfield - Defensive Midfield,186.0,right,Nigeria,,ES1,2018,deportivo de la coruña,spain,1000000.0,2020-09-27,2024-06-30,,,,,Makoz Group,uche agbo,uche,agbo,u,spain,CDM,Midfielder,Outfielder,25.0,24.0,0.0,2.0,900000.0
263267,riad bajić,6.0,5.0,1994.0,Sarajevo,Bosnia-Herzegovina,1994-05-06,attack - Centre-Forward,189.0,left,Bosnia-Herzegovina,,IT1,2018,brescia calcio,italy,2000000.0,2021-07-05,2022-06-30,Obligation to buy with conditions,udinese calcio,italy,2022-06-30,SC SPORT,riad bajic,riad,bajic,r,italy,ST,Forward,Outfielder,27.0,27.0,0.0,0.0,1800000.0
263361,maximilian wöber,4.0,2.0,1998.0,Wien,Austria,1998-02-04,Defender - Centre-Back,188.0,left,Austria,,ES1,2018,red bull salzburg,austria,8000000.0,2019-08-13,2024-06-30,,,,,Forza Sports Group,maximilian wober,maximilian,wober,m,austria,CB,Defender,Outfielder,23.0,21.0,2.0,2.0,7200000.0
263605,romario ibarra,24.0,9.0,1994.0,Atuntaqui,Ecuador,1994-09-24,attack - Left Winger,176.0,right,Ecuador,,MLS1,2018,cf pachuca,mexico,1200000.0,2020-07-01,2024-06-30,,,,,no agent,romario ibarra,romario,ibarra,r,mexico,LW,Forward,Outfielder,26.0,25.0,1.0,2.0,1080000.0
263627,carlos vigaray,7.0,9.0,1994.0,Leganés,Spain,1994-09-07,Defender - Right-Back,182.0,right,Spain,,ES1,2018,real zaragoza,spain,600000.0,2019-07-11,2023-06-30,,,,,,carlos vigaray,carlos,vigaray,c,spain,RB,Defender,Outfielder,26.0,24.0,2.0,1.0,540000.0
264514,luca vido,3.0,2.0,1997.0,Bassano del Grappa,Italy,1997-02-03,attack - Centre-Forward,182.0,right,Italy,,IT1,2018,us cremonese,italy,1500000.0,2021-07-12,2022-06-30,,atalanta bc,italy,2022-06-30,PLAYER MANAGEMENT SRL,luca vido,luca,vido,l,italy,ST,Forward,Outfielder,24.0,24.0,0.0,0.0,1350000.0
264567,baptiste guillaume,16.0,6.0,1995.0,Brussel,Belgium,1995-06-16,attack - Centre-Forward,189.0,right,Belgium,,FR1,2018,valenciennes fc,france,1600000.0,2020-07-09,2023-06-30,,,,,Kemari,baptiste guillaume,baptiste,guillaume,b,france,ST,Forward,Outfielder,26.0,25.0,1.0,1.0,1440000.0
